17,4,up,-19.524997263945206
17,3,up,-21.533426870441993
17,3,left,-19.529275282136403
15,3,left,-19.546744649136276
14,3,down,-20.315831511122127
17,3,right,-21.914774593834572
12,2,down,-13.240552008154747
12,3,right,-17.232272388374497
12,3,left,-17.235300372608176
12,3,down,-12.488357951998518
12,4,right,-16.484227244886267
12,4,down,-11.651701989153388
12,5,left,-15.64527953170801
12,5,up,-12.482565435422284
12,4,left,-16.480260836414974
12,4,up,-13.233485266710323
12,3,up,-13.915041712797619
12,2,right,-17.909268536772842
12,5,down,-15.652365568073357
12,5,right,-10.721702817956835
13,5,up,-14.716412643545585
13,5,down,-9.688515937344437
13,6,up,-10.716543258877156
13,5,right,-14.716413985109083
13,6,right,-8.540885060315944
14,6,up,-12.552577241832436
14,6,down,-7.266409912856346
14,7,right,-5.850853732905173
15,7,right,-4.278324145627197
16,7,left,-5.852138679501883
15,7,left,-7.268784337348675
14,7,up,-8.544150733699226
14,6,right,-12.542993511046415
14,6,left,-9.694246849328858
13,6,down,-13.686872910993369
13,6,left,-13.694956049657122
13,5,left,-11.651799341329422
14,7,left,-11.266916748916643
14,7,down,-11.275455424407227
15,7,up,-9.850236321164669
15,7,down,-9.851926111093025
16,7,right,-2.5312681589698327
17,7,right,-6.53306142021427
17,7,up,-6.534343146463207
17,7,down,-0.5902088823072051
17,8,left,-4.6072465898891775
17,8,up,-2.5666783342552093
17,8,right,-4.604072906101114
17,8,down,1.5664689025266474
17,9,down,-2.4349622361957235
17,9,left,-2.4576946884496125
17,9,up,-0.6035145188906328
17,9,right,3.9627546373519644
18,9,down,6.625286266220504
18,10,down,9.583652332907539
18,11,down,5.564360675479165
18,11,right,12.870725063136417
19,11,up,8.864945122154204
19,11,down,16.52302790842481
19,12,up,12.870571159675475
19,11,right,8.870170083474301
19,11,left,9.582952603603927
18,11,left,5.576753678385048
18,11,up,6.617752988445969
18,10,right,2.619872899949799
18,10,up,3.962749045935931
18,9,right,-0.03869272493353453
18,9,left,1.5664552232490254
18,9,up,-0.04229402082590243
18,10,left,2.623631403639782
17,7,left,-4.279191631133692
16,7,up,-8.280939924880338
16,7,down,-8.282324619818104
19,12,left,20.581142133300737
18,12,down,25.090157928303583
18,13,left,21.067101243063433
18,13,right,21.087457725775852
18,13,up,20.581142049149477
18,12,right,16.51924931029042
19,12,down,12.517628962956417
19,12,right,12.501396641712322
18,12,up,16.54264951550469
18,12,left,16.580765569576286
18,13,down,30.100175476301402
18,14,left,26.027302057882753
18,14,right,35.66686164039671
19,14,down,41.85206848933801
19,15,left,37.85203970725623
19,15,up,35.65366905903797
19,14,right,31.657900324274014
19,14,up,31.66156991679641
19,14,left,30.10012378572648
19,15,right,37.85206782343609
19,15,down,48.7245205437099
19,16,right,44.72449961460671
19,16,up,41.85135617297183
18,14,up,25.01586880950938
18,14,down,25.0758722251769
18,15,right,-13.573143750000002
18,15,left,3.756363546141711
18,15,down,-13.573143750000002
18,15,up,30.098480966668845
19,16,left,56.360578381900005
18,16,down,52.34200694935637
18,16,right,48.7245152351706
19,16,down,44.62962464355087
18,16,left,64.84508709100001
17,16,up,60.60186031129557
17,16,left,60.83594725774205
17,16,down,74.27231899
17,17,right,70.27174043210155
17,17,left,70.27230406314774
17,17,down,84.58653129193137
17,18,left,80.68561217951236
17,18,up,74.2683120953655
17,17,up,64.84449642105679
17,16,right,56.326097542149554
18,16,up,52.360571952351464
17,18,right,96.07351548431103
18,18,down,84.74701196023166
18,19,left,73.9794321795636
18,19,right,35.03779192424342
18,19,up,96.37898743764748
18,18,right,92.38158073466977
18,18,up,109.0572570702592
18,17,up,105.31730544755364
18,17,left,105.31730961501489
18,17,down,96.38557743540784
18,18,left,84.74699889819674
17,18,down,80.7106903594426
18,19,down,-8.557500000000001
18,17,right,123.56550512512001
19,17,right,119.68577121169017
19,17,up,119.5998768429028
19,17,down,139.6175569792
19,18,up,123.68576580792724
19,17,left,109.31378342858646
19,18,right,157.3844261632
20,18,down,177.099483904
20,19,down,198.99997952
1,1,up,-23.411148455720873
1,1,right,-23.55729068523645
1,1,down,-19.588842238172518
1,2,down,-23.33344031253947
1,2,right,-19.609584088283903
2,2,down,-23.50423108611945
2,2,right,-23.349269564715485
2,2,left,-19.618487052448565
1,2,up,-19.649412035229542
1,1,left,-23.360938917124084
1,2,left,-23.394635187042784
2,2,up,-19.579694632895457
2,1,up,-23.047021389378024
2,1,left,-23.054319894290657
2,1,down,-19.591379138121813
2,1,right,-19.487616038691847
3,1,up,-23.438007285045778
3,1,left,-19.573385696230886
3,1,down,-23.367976314621945
3,1,right,-19.28007395871286
4,1,right,-18.98949876987976
5,1,right,-23.17823387984354
5,1,down,-18.679964948690625
5,2,right,-18.391313514829452
6,2,left,-19.304657140847088
5,2,up,-19.33229745033225
5,1,left,-19.458145009464438
4,1,left,-19.46176253276017
4,1,down,-23.396055971583596
4,1,up,-22.83344311204587
5,1,up,-23.23052874338411
5,2,down,-22.702452017843243
6,2,up,-22.533622313553586
6,2,right,-22.711324099250493
6,2,down,-18.13295573755577
6,3,up,-19.228595810574056
6,3,right,-22.227196475951384
6,3,down,-17.891181148976955
6,4,down,-22.72342265378824
6,4,up,-18.73964075691785
6,3,left,-22.11709466013478
6,4,left,-19.1357505193957
5,4,right,-19.147268771891472
5,4,down,-23.149036945524436
5,4,left,-19.72960214834198
4,4,right,-19.735271621259752
5,4,up,-22.989161242887548
8,4,up,-21.49926968916214
5,2,left,-22.790399549338392
4,4,down,-22.276794438379298
4,4,left,-19.729436156371925
3,4,left,-22.06583082809047
3,4,up,-23.564734450671118
3,4,right,-19.73751747185016
3,4,down,-19.756418872530325
3,5,up,-19.747695105427965
4,4,up,-22.960273194058974
3,5,right,-23.511124032527214
3,5,down,-19.757574491521865
3,6,right,-19.758612914192135
4,6,left,-19.764036698804475
3,6,up,-19.760986075494426
3,5,left,-22.02778341793639
3,6,down,-22.934401178542096
3,6,left,-21.25857309820812
4,6,down,-21.17311539780358
4,6,right,-19.75880053153609
5,6,up,-19.75907155302704
5,5,up,-23.622979610494422
5,5,right,-19.75941845145486
6,5,down,-22.220428322312742
6,5,right,-19.75711908383754
7,5,right,-23.262489980050205
7,5,up,-23.11094896195818
7,5,down,-19.741845958583024
7,6,down,-22.928035177160424
7,6,left,-22.092935353846272
7,6,up,-19.747702458735297
7,5,left,-19.76232894124475
6,5,left,-19.762124406984846
5,5,left,-19.762613492436135
4,5,left,-22.60601310325347
4,5,right,-19.76286138486813
5,5,down,-19.762836987530456
5,6,right,-23.089841701840456
5,6,left,-19.763347321815715
5,6,down,-23.11699834054491
4,6,up,-20.54015488616851
7,3,left,-22.200039247900364
7,3,up,-22.386292838219575
8,3,right,-22.82619182230631
8,3,down,-22.70838882776326
8,3,up,-19.71692903233406
8,2,down,-19.724104533291786
6,5,up,-22.407443698630924
4,5,up,-21.356296681986343
4,5,down,-20.932891841710834
7,6,right,-19.741983202319265
8,6,right,-22.92474031253959
8,6,left,-19.747249311605643
8,6,down,-21.82423916518787
8,6,up,-19.745368168822267
8,5,down,-19.750383747017644
8,5,up,-22.983096751215086
8,5,right,-19.745371918802633
9,5,down,-19.732144656266353
9,6,right,-23.27496484577869
9,6,up,-19.738422027263148
9,5,left,-19.75209332317624
8,5,left,-22.220003151840743
9,5,up,-22.945349044320366
9,5,right,-22.19622833725804
9,6,left,-19.74572704022959
9,6,down,-19.732451677352977
9,7,left,-19.7331367267726
8,7,right,-19.737830142311942
9,7,up,-19.73821888646618
9,7,right,-21.398054294390743
9,7,down,-22.57063752163407
8,7,down,-19.73492858546492
8,8,left,-22.29845670582753
8,8,up,-19.73834910538312
8,7,up,-21.134756813529002
8,7,left,-23.338028194445606
8,8,down,-19.73756757336336
8,9,left,-23.005399958093644
8,9,up,-19.739715449981674
8,8,right,-21.634298582443087
8,9,right,-20.813691933183044
8,9,down,-19.739907206447178
8,10,right,-22.316535379031436
8,10,up,-19.740668797838254
8,10,down,-19.94487740829036
8,10,left,-21.72447139124222
10,5,left,-21.329106171606853
11,5,left,-22.658095543185294
11,5,right,-21.200089830602376
11,5,up,-19.68580316446693
11,4,left,-23.07746343797635
11,4,up,-19.69252564115299
11,3,right,-20.047077898614564
11,3,down,-19.698238698721894
11,4,right,-21.304252173216142
11,4,down,-19.699425881863885
11,3,up,-21.911895889897828
11,3,left,-23.580970218370183
11,7,down,-22.66037318035533
10,7,up,-22.445826239909646
10,7,down,-19.657807673560363
10,8,right,-19.65232753892279
11,8,down,-19.652073375047195
11,9,up,-19.658465594281232
11,8,left,-19.662818051851385
10,8,up,-19.670909745619007
10,7,left,-21.539032503388114
10,8,down,-21.93267226077411
10,8,left,-22.737473991649985
17,5,left,-22.50463523741975
17,5,down,-19.50698868499707
17,6,down,-22.359244539661677
17,6,up,-19.509610614183913
17,6,left,-19.5085815953366
16,6,down,-19.66036371372618
16,6,left,-22.960351403647238
16,6,right,-19.520774527122235
17,6,right,-19.517314512997547
18,6,up,-19.519187263338285
18,5,left,-21.96718985994997
18,5,down,-19.525632753818293
18,6,left,-19.51631908517477
16,6,up,-19.50927901418995
16,5,right,-22.051479432306316
16,5,down,-19.522112117381283
16,5,left,-21.038717970557478
16,5,up,-19.556753017384665
16,4,right,-21.61481334425983
16,4,up,-21.990897856990223
16,4,left,-19.556135629385388
15,4,up,-22.508698166532646
15,4,right,-19.56710643903184
16,4,down,-19.54339421887903
15,4,left,-21.124543910035623
15,4,down,-19.557377637385258
15,5,left,-19.561376899591913
14,5,up,-19.554949440473997
14,4,down,-19.56725935198442
14,5,down,-22.436155644095653
14,5,left,-22.30869494400836
14,5,right,-19.569388672613023
15,5,right,-22.1204704905576
15,5,down,-19.54830799648723
15,6,right,-21.43635982028524
15,6,up,-19.550327175764707
15,5,up,-19.573226087393916
15,6,left,-20.194774122656256
15,6,down,-21.55585899946577
14,4,right,-22.92419175679079
14,4,up,-20.826892652776653
14,4,left,-19.545389627793853
13,4,left,-22.52831044282989
13,4,right,-19.555744217623946
18,6,down,-20.519237992777246
18,6,right,-22.295037484602254
18,5,up,-22.586204043073565
18,5,right,-19.521072874790086
19,5,up,-23.095083167126106
19,5,down,-19.51790081008408
19,6,down,-22.098534620494025
19,6,left,-20.194774122656256
19,6,up,-19.53305542832525
19,5,left,-19.52919086323343
13,4,down,-21.83020479402047
13,4,up,-22.906202132890385
19,5,right,-22.5232002509995
19,6,right,-19.51114911523569
20,6,left,-19.532453065587156
20,6,down,-19.520707993593405
20,7,up,-19.529226967076276
20,6,up,-19.50634115256331
20,5,left,-21.102665275552326
20,5,down,-19.518793670826316
20,6,right,-22.643729027419283
20,5,up,-19.50950221327625
20,4,down,-19.515600508800475
20,5,right,-22.5392974715853
20,4,left,-22.496398480023604
20,4,up,-19.496750400981803
20,3,up,-19.495541938680898
20,2,right,-22.59001363510459
20,2,left,-19.493004783471065
19,2,right,-19.51264114466214
20,2,down,-19.51190900818242
20,3,down,-19.49022722888845
20,4,right,-22.19659361777117
20,7,left,-19.520273929750413
19,7,left,-19.49411032483819
18,7,right,-19.505511532113307
19,7,right,-19.529280652617516
20,7,down,-22.477663190679863
20,7,right,-20.837004072084788
19,7,up,-23.081981707311186
19,7,down,-21.476587722439255
18,7,left,-21.4304915803076
18,7,up,-20.417729099163605
18,7,down,-19.466098860033497
18,8,left,-21.681531623128024
18,8,right,-19.436918344587028
19,8,down,-19.438294221832415
19,9,down,-19.43917330243283
19,10,down,-20.194774122656256
19,10,up,-19.450728896694258
19,9,right,-20.86452439516343
19,9,left,-21.348885475808657
19,9,up,-19.44896863659652
19,8,up,-20.88027116991998
19,10,left,-21.28056085213756
19,10,right,-19.4381515616185
20,10,up,-19.432280819893105
20,9,left,-22.939279009570036
20,9,up,-19.38964689937981
20,8,right,-20.9873468583137
20,8,up,-20.194774122656256
20,8,left,-19.48839650952121
20,8,down,-19.391044141991866
20,9,right,-21.653029167393655
20,9,down,-19.44103619664763
20,10,down,-19.435778948991253
20,11,right,-21.862860364593907
20,11,up,-19.450596764497696
20,10,right,-21.92073988413092
20,10,left,-19.453849358034287
20,11,down,-19.44379890094736
20,12,up,-19.456855062289932
20,11,left,-22.409310412914827
20,12,right,-23.192429570838907
20,12,down,-19.45673769956585
20,13,right,-20.934233973968908
20,13,left,-19.441866641321397
19,13,down,-21.43435031539141
19,13,right,-19.452862885181425
20,13,up,-19.46241951237407
20,12,left,-22.264815549443284
20,13,down,-19.45872468835983
20,14,right,-20.194774122656256
20,14,down,-19.455967958967513
20,15,left,-22.264621605194446
20,15,right,-23.156811270169687
20,15,up,-19.469658651801243
20,14,up,-19.469994704615438
19,8,left,-19.452492205127555
18,8,up,-19.483442014791542
18,8,down,-21.43574718337346
19,8,right,-21.978717650432337
20,3,right,-22.48067503175645
20,3,left,-19.82376879705935
20,2,up,-21.084130634359816
19,2,up,-22.989161649551207
19,2,left,-19.49178681454859
18,2,down,-19.484443131395032
18,3,left,-20.171640161803502
18,3,right,-19.472016379184534
19,3,down,-19.473860530910873
19,4,up,-19.48718726244712
19,3,up,-22.521683204536792
19,3,left,-19.490122720593888
18,3,up,-19.502902243994257
18,2,left,-22.430665177194427
18,2,up,-19.4999878533755
18,1,up,-22.183189659823793
18,1,left,-19.50208173752314
17,1,down,-22.966054830678097
17,1,left,-19.501991070228925
16,1,up,-22.671663038457545
16,1,right,-19.51334544009872
17,1,up,-22.13711080598292
17,1,right,-19.500940726237353
18,1,right,-19.499826952319943
19,1,right,-19.499467580544966
20,1,left,-19.504324205165382
19,1,down,-21.038445736843013
19,1,up,-22.84546632713525
19,1,left,-19.49573482693632
18,1,down,-19.502121664541995
18,2,right,-19.510035704951203
19,2,down,-21.58373566420647
18,3,down,-20.467926181638774
19,3,right,-23.137096476258435
19,4,down,-22.420366368038238
19,4,left,-19.481453700347842
18,4,down,-22.203577908166576
18,4,up,-22.308465834093326
18,4,left,-21.068614607636718
18,4,right,-19.48792822516807
19,4,right,-22.4150839070316
20,1,right,-21.495592635665055
20,1,up,-19.53319142109375
20,1,down,-21.32541364852442
16,1,left,-21.389615164378146
16,1,down,-19.4997382073972
16,2,left,-19.4970621027694
15,2,up,-22.555281901860788
15,2,left,-19.501203322119835
14,2,left,-23.098207673105566
14,2,down,-22.574629100114937
14,2,up,-19.48779395978957
14,1,left,-21.17163066237454
14,1,up,-21.21272944007426
14,1,down,-19.493828404789042
14,2,right,-19.511640764904058
15,2,right,-19.500504678674353
16,2,up,-19.50732506693406
16,2,right,-19.50243642136035
17,2,right,-19.85491603125
17,2,down,-21.868694852952466
17,2,up,-21.290077113358898
17,2,left,-19.502875440053955
16,2,down,-22.095322334678354
15,2,down,-22.433331129761754
14,1,right,-19.50128577658569
15,1,up,-21.844051447250454
15,1,left,-19.50234976223441
15,1,down,-19.607519820705516
15,1,right,-21.69042570175838
20,14,left,-21.731925728107058
20,15,down,-19.44730756818467
20,16,up,-19.464039014318686
19,13,left,-21.55913572428222
19,13,up,-22.23074488383032
20,16,right,-20.194774122656256
20,16,down,-19.439718733861724
20,17,down,-21.247975728507022
20,17,right,-20.194774122656256
20,17,up,-19.44982884379855
20,16,left,-21.298059758322363
20,17,left,-20.506653645619743
20,18,left,139.64698682284148
19,18,down,135.63666636201862
19,18,left,135.65099999730387
20,18,up,153.29039284711533
20,18,right,153.38997220839363
8,2,left,-23.100552693338866
8,2,right,-19.721507320218123
9,2,right,-23.553860929722788
9,2,down,-19.7240163468344
9,3,right,-22.95228896008146
9,3,up,-19.72461440825554
9,2,left,-19.726549799742898
8,2,up,-21.08589293653796
9,2,up,-19.72736515525242
9,1,down,-19.731474579487923
9,1,left,-19.731544415931094
8,1,up,-23.106628739770052
8,1,right,-19.73631867391228
9,1,up,-22.54683795956939
9,1,right,-22.444322466799417
8,1,down,-22.92248899055417
8,1,left,-19.7327309122198
7,1,left,-19.73670111063605
6,1,right,-19.73989068876353
7,1,down,-19.735538013893347
7,2,down,-22.630335366692428
7,2,right,-22.571582123940164
7,2,up,-19.736425693379047
6,1,left,-21.77087683828651
6,1,up,-22.554108013380425
6,1,down,-21.219987223974115
7,1,right,-19.7406981805022
7,1,up,-20.557479438664096
7,2,left,-20.175937703386584
9,3,down,-20.194774122656256
9,3,left,-20.194774122656256
11,8,up,-21.663333183262925
11,8,right,-19.865365689812577
11,9,left,-19.653229284742785
10,9,left,-22.899097004442226
10,9,up,-23.046974747285027
10,9,right,-19.65871705558548
11,9,down,-21.451754218251534
11,9,right,-22.836140422606263
10,9,down,-19.654052184389023
10,10,down,-23.38738583490407
10,10,left,-19.651577385331937
9,10,down,-19.657336063698537
9,11,right,-19.656196322532978
10,11,down,-19.655004626386194
10,12,down,-21.63318587145725
10,12,left,-22.940139259216554
10,12,right,-19.654884534543697
11,12,left,-19.667318036748938
10,12,up,-19.66681586508762
10,11,up,-21.708527399743517
10,11,left,-19.66542960055167
9,11,left,-20.78827380273102
9,11,down,-23.265392240768254
9,11,up,-19.663726929479644
9,10,right,-19.66137793892849
10,10,right,-20.671413353077412
10,10,up,-19.658605778269795
9,10,left,-20.92047136199209
9,10,up,-19.650176148526146
9,9,up,-19.65259305329124
9,8,down,-19.656358482374582
9,9,down,-19.657873418180472
9,9,left,-23.044195466220344
9,9,right,-22.718733897311488
9,8,up,-20.10368990931292
9,8,left,-19.88881007731941
9,8,right,-22.20120734834878
10,11,right,-22.609054150402386
11,12,up,-19.656081390615036
11,11,down,-19.66745241246626
11,12,down,-22.70296658993755
11,12,right,-20.626276082763074
11,11,up,-23.025561163868318
11,11,left,-22.158559809524085
11,11,right,-19.657163407310065
12,11,right,-19.657688760111704
13,11,left,-19.667898288735714
12,11,left,-19.667699575902475
13,11,up,-22.540139418759317
13,11,down,-19.6583111231497
13,12,up,-19.66751888646047
13,11,right,-21.1976265085009
13,12,right,-19.65032176971645
14,12,right,-19.654286520262954
15,12,down,-21.944205038160778
15,12,right,-19.655650685708263
16,12,left,-19.66883812471493
15,12,up,-19.6823587110286
15,12,left,-19.66581415625987
14,12,up,-22.0503765467167
14,12,left,-19.66051439700975
13,12,left,-19.64185483937513
12,12,right,-19.645972129609305
13,12,down,-23.35385697079942
12,12,down,-21.703369511383706
12,12,left,-22.04560583534729
12,12,up,-19.99003901322927
14,12,down,-21.498876826180794
16,12,up,-19.66129200115718
16,11,down,-19.672956817963005
16,12,right,-21.649201300672864
16,12,down,-21.54175883339334
16,11,right,-22.40830487631952
16,11,up,-22.084450332553125
16,11,left,-19.639453618018596
15,11,down,-22.72024719130073
15,11,up,-19.623127395850513
15,10,down,-19.6327037967083
15,11,right,-19.646783937514208
12,11,up,-22.32753290689388
12,11,down,-22.519692053661295
15,11,left,-22.898832700258723
15,10,left,-21.841752232540898
15,10,up,-19.621001191748924
15,9,down,-19.63026589090527
15,10,right,-19.724110499380295
15,9,up,-21.244625565344887
15,9,right,-19.610486372976197
16,9,up,-19.60360111747115
16,8,down,-19.60568510966916
16,9,down,-19.605279205282507
16,10,down,-22.79362585902451
16,10,up,-19.61542297369175
16,9,left,-19.625142371602458
15,9,left,-21.994429644212644
16,9,right,-22.11749176527615
16,10,left,-22.82704213386495
16,10,right,-19.60446485485668
17,10,down,-19.60182269759072
17,11,right,-21.873956194010766
17,11,up,-19.611511431915574
17,10,left,-19.609692596583432
17,11,down,-19.6004698656335
17,12,right,-22.289344923525547
17,12,down,-19.599798070781766
17,13,right,-23.031658513289948
17,13,down,-20.87073954332193
17,13,up,-19.60891521778559
17,12,left,-22.984767849491668
17,13,left,-19.59689440328745
16,13,left,-19.599309633260923
15,13,down,-20.49574187924179
15,13,up,-22.049059325906306
15,13,right,-19.606996008488068
16,13,up,-21.284098890704126
16,13,down,-22.538957788346654
16,13,right,-19.60895922256512
17,12,up,-19.611172646953534
17,11,left,-23.095405170649215
17,10,up,-22.434941215543358
17,10,right,-23.099384343765884
16,8,right,-22.16926414472397
16,8,left,-19.587222477551784
15,8,down,-20.52342739453125
15,8,right,-19.590274723049657
16,8,up,-21.81482620371342
15,8,left,-19.59208615935207
14,8,down,-22.618225605631743
14,8,up,-21.775440443633755
14,8,left,-19.593265895459375
13,8,left,-19.59524520467365
12,8,right,-19.600464027313507
13,8,up,-21.93113045673473
13,8,down,-22.30382101739891
13,8,right,-19.5970180483409
14,8,right,-19.594707121717835
15,8,up,-23.301220352688503
12,8,left,-20.034920561404576
12,8,down,-19.598205671189028
12,9,down,-22.099931364939216
12,9,right,-19.60054439174045
13,9,down,-21.556531850039065
13,9,left,-19.606472251247073
12,9,up,-19.603567995425742
12,8,up,-19.595649340913926
12,7,up,-19.59146297944943
12,6,up,-21.548924487260777
12,6,left,-20.194774122656256
12,6,down,-19.596955802020354
12,7,down,-19.602736071585216
12,7,left,-22.72079967752088
12,7,right,-19.584548367748184
13,7,up,-20.194774122656256
13,7,left,-19.5866495066222
12,6,right,-20.865366117855977
13,7,down,-22.828045386495912
13,7,right,-22.70209477227049
12,9,left,-23.09214864938476
13,9,up,-20.493590253779033
13,9,right,-19.593595539885158
14,9,down,-19.5876262898459
14,10,right,-22.985557910691202
14,10,down,-19.591565216275598
14,11,up,-19.59215518028607
14,10,left,-19.591363895931753
13,10,left,-19.595240288142485
12,10,right,-19.601259305333226
13,10,right,-19.59554288013961
14,10,up,-19.59264721573551
14,9,up,-22.596707658090892
14,9,left,-19.599016114379506
14,9,right,-22.868733168287378
13,10,down,-23.232798381658476
13,10,up,-21.542763626436617
12,10,left,-19.599945425112423
11,10,left,-21.055737724088658
11,10,right,-19.602497939590123
12,10,down,-21.60076165914515
12,10,up,-21.654324006996376
14,11,down,-22.24652403852711
14,11,left,-21.638271772482675
14,11,right,-23.04767317930916
11,10,up,-21.829740583667537
11,10,down,-20.86562378398869
15,13,left,-21.404063905045078
20,19,up,157.38999704603324
20,19,left,157.2237759479582
19,19,right,177.05389666869948
20,19,right,173.0999970505831
19,19,left,114.94726963907908
19,19,up,122.71158005357695
